userPrincipalName,DisplayName,id,Email,givenName,surname,JobTitle,department,employeeType,employeeId,employeeHireDate,officeLocation,city,state,Country,postalCode,companyName,employeeOrgData_division,employeeOrgData_costCenter,accountEnabled,userType,createdDateTime,usageLocation,preferredLanguage,onPremisesSyncEnabled,onPremisesImmutableId,externalUserState,proxyAddresses_Primary,proxyAddresses_Count,proxyAddresses_All,manager_id,manager_displayName,manager_userPrincipalName,manager_mail,manager_jobTitle,ManagerID,BusinessAreaLabel,CountryofEmployment,CompanyCodeLabel,CostCentreLabel,UserName,EffectiveDate,FunctionType,BusinessAreaCode,OrgLevel_3Label,assignedLicenses,HasLicense
mireille.w.faure@contoso.com,Mireille Faure,d644ac20-a3ac-4684-b079-514a42c24d81,mireille.w.faure@contoso.com,Mireille,Faure,Legal Counsel,Legal,Contractor,E57634,2020-08-29T07:06:47Z,Edinburgh Office,Edinburgh,Scotland,UK,W10 7MC,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,3/28/2022 10:26:11 AM,GB,en-GB,,,,mireille.w.faure@contoso.com,2,SMTP:mireille.w.faure@contoso.com; smtp:mireille.w.faure@contoso.com,aedbbc01-61d4-418b-bee8-849c8ab19e25,Matthias Klein,matthias.klein@contoso.com,matthias.klein@contoso.com,Senior Legal Counsel,aedbbc01-61d4-418b-bee8-849c8ab19e25,Corporate,United Kingdom,Contoso Corporation,CORP-LEGAL,mireille.w.faure,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
xiaoyan.zhu@contoso.com,Xiaoyan Zhu,ea922237-4452-45ac-8940-c88b7275a3e3,xiaoyan.zhu@contoso.com,Xiaoyan,Zhu,Network Engineer,IT,Contractor,E50326,2025-12-14T02:56:55Z,Guangzhou Office,Guangzhou,Guangdong,China,764740,Contoso Corporation,Technology,TECH-IT,True,Member,3/17/2026 1:48:01 PM,CN,zh-CN,,,,xiaoyan.zhu@contoso.com,1,SMTP:xiaoyan.zhu@contoso.com,a02d2e20-e0d8-4452-8da0-3d55ea3ccd92,Matheus Costa,matheus.costa@contoso.com,matheus.costa@contoso.com,Director of IT,a02d2e20-e0d8-4452-8da0-3d55ea3ccd92,Technology,China,Contoso Corporation,TECH-IT,xiaoyan.zhu,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
feifei.fu@contoso.com,Feifei Fu,a3631b1d-956d-4462-a92c-f33b4f06c83c,feifei.fu@contoso.com,Feifei,Fu,Customer Support,Support,Full-Time,E32250,2020-04-01T18:35:31Z,Shanghai Office,Shanghai,Shanghai,China,708552,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,12/10/2024 6:44:23 AM,CN,zh-CN,,,,feifei.fu@contoso.com,1,SMTP:feifei.fu@contoso.com,83743ed8-bdcd-4b7b-9923-ced51c10ab18,Iris Vaughan,iris.vaughan@contoso.com,iris.vaughan@contoso.com,Customer Success Manager,83743ed8-bdcd-4b7b-9923-ced51c10ab18,Operations,China,Contoso Corporation,OPS-SUPPORT,feifei.fu,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
bao.ly@contoso.com,Bao Ly,e92a2e89-3bef-4898-9927-7c7a28b6814c,bao.ly@contoso.com,Bao,Ly,SEO Specialist,Marketing,Part-Time,C77189,2021-04-25T02:18:07Z,Vancouver Office,Vancouver,British Columbia,Canada,P1K 0C6,Contoso Corporation,Revenue,REV-MKT,True,Member,10/2/2025 10:27:39 PM,CA,en-CA,,,,bao.ly@contoso.com,1,SMTP:bao.ly@contoso.com,f88bd21a-5a4e-47b5-a472-1796b80ab37c,Zauditu Cisse,zauditu.cisse@contoso.com,zauditu.cisse@contoso.com,Director of Marketing,f88bd21a-5a4e-47b5-a472-1796b80ab37c,Revenue,Canada,Contoso Corporation,REV-MKT,bao.ly,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
lauren.smith@contoso.com,Lauren Smith,d63c1a96-aec5-48a4-9dfc-8b50809ce92b,lauren.smith@contoso.com,Lauren,Smith,Customer Support,Support,Full-Time,EMP18458,2025-08-05T05:35:58Z,Toronto Office,Toronto,Ontario,Canada,J9S 9K7,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,8/16/2025 5:43:11 PM,CA,en-CA,,,,lauren.smith@contoso.com,2,SMTP:lauren.smith@contoso.com; smtp:lauren.smith@contoso.com,83743ed8-bdcd-4b7b-9923-ced51c10ab18,Iris Vaughan,iris.vaughan@contoso.com,iris.vaughan@contoso.com,Director of Support,83743ed8-bdcd-4b7b-9923-ced51c10ab18,Operations,Canada,Contoso Corporation,OPS-SUPPORT,lauren.smith,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
weimin.hou@contoso.com,Weimin Hou,0a6e0d21-ef50-4dec-990f-d8c4d030d5e5,weimin.hou@contoso.com,Weimin,Hou,Network Engineer,IT,Contractor,EMP78746,2018-04-30T03:19:46Z,Hamburg Office,Hamburg,Hamburg,Germany,63010,Contoso Corporation,Technology,TECH-IT,True,Member,5/30/2021 9:34:02 PM,DE,de-DE,,,,weimin.hou@contoso.com,1,SMTP:weimin.hou@contoso.com,0e1bb912-6c70-4437-8953-7b35a52cf2ed,Bisi Mwangi,bisi.mwangi@contoso.com,bisi.mwangi@contoso.com,Senior IT Manager,0e1bb912-6c70-4437-8953-7b35a52cf2ed,Technology,Germany,Contoso Corporation,TECH-IT,weimin.hou,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
daisuke.iwasaki@contoso.com,Daisuke Iwasaki,250483db-dbb7-44ac-82cc-8a9c31004a13,daisuke.iwasaki@contoso.com,Daisuke,Iwasaki,Operations Manager,Operations,Full-Time,C70069,2022-04-03T03:32:08Z,Tokyo Office,Tokyo,Tokyo,Japan,730-6650,Contoso Corporation,Operations,OPS-CORE,True,Member,11/8/2024 2:25:34 AM,JP,ja-JP,,,,daisuke.iwasaki@contoso.com,2,SMTP:daisuke.iwasaki@contoso.com; smtp:daisuke.iwasaki@contoso.com,31017c70-2fc1-4f0c-9a28-f05d45000732,Debora Souza,debora.souza@contoso.com,debora.souza@contoso.com,Director of Operations,31017c70-2fc1-4f0c-9a28-f05d45000732,Operations,Japan,Contoso Corporation,OPS-CORE,daisuke.iwasaki,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
samuel.ogden@contoso.com,Samuel Ogden,f80d0d52-010e-4524-a7e9-fdd14902181f,samuel.ogden@contoso.com,Samuel,Ogden,Support Specialist,Support,Full-Time,EMP43726,2017-04-05T16:49:50Z,Montreal Office,Montreal,Quebec,Canada,V2X 1Z9,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,12/16/2025 11:36:30 PM,CA,en-CA,,,,samuel.ogden@contoso.com,1,SMTP:samuel.ogden@contoso.com,563d1a0f-9007-4585-8991-7a2da3c8bb8a,Satoshi Matsuda,satoshi.matsuda@contoso.com,satoshi.matsuda@contoso.com,Support Manager,563d1a0f-9007-4585-8991-7a2da3c8bb8a,Operations,Canada,Contoso Corporation,OPS-SUPPORT,samuel.ogden,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
zhiyuan.wang@contoso.com,Zhiyuan Wang,4d93d422-f59f-44c5-b70b-a13384bab37f,zhiyuan.wang@contoso.com,Zhiyuan,Wang,Operations Manager,Operations,Full-Time,E89429,2019-10-27T19:08:23Z,Edinburgh Office,Edinburgh,Scotland,UK,E4 1BY,Contoso Corporation,Operations,OPS-CORE,True,Member,11/16/2024 5:40:38 PM,GB,en-GB,,,,zhiyuan.wang@contoso.com,2,SMTP:zhiyuan.wang@contoso.com; smtp:zhiyuan.wang@contoso.com,d036870a-61ac-43a4-b060-d4e0149eca12,Tristan Colin,tristan.colin@contoso.com,tristan.colin@contoso.com,Director of Operations,d036870a-61ac-43a4-b060-d4e0149eca12,Operations,United Kingdom,Contoso Corporation,OPS-CORE,zhiyuan.wang,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
hui.sun@contoso.com,Hui Sun,0e9cf434-3017-457d-a011-bc9174e6b6b8,hui.sun@contoso.com,Hui,Sun,Account Manager,Sales,Full-Time,E90471,2025-06-14T11:49:15Z,Nagoya Office,Nagoya,Aichi,Japan,730-8057,Contoso Corporation,Revenue,REV-SALES,True,Member,8/24/2025 8:04:00 AM,JP,ja-JP,,,,hui.sun@contoso.com,1,SMTP:hui.sun@contoso.com,2000b56f-2937-4fbe-bbcc-5bbfcad43ddf,Finn Mills,finn.mills@contoso.com,finn.mills@contoso.com,Director of Sales,2000b56f-2937-4fbe-bbcc-5bbfcad43ddf,Revenue,Japan,Contoso Corporation,REV-SALES,hui.sun,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
ziad.karimi@contoso.com,Ziad Karimi,fb815142-4734-4b00-809d-da0dc5d82c2e,ziad.karimi@contoso.com,Ziad,Karimi,Customer Support,Support,Full-Time,E34680,2024-04-19T02:02:22Z,Perth Office,Perth,Western Australia,Australia,2789,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,2/14/2025 5:08:11 AM,AU,en-AU,,,,ziad.karimi@contoso.com,1,SMTP:ziad.karimi@contoso.com,5311d386-82ef-442d-b05f-cdcd215f8932,Poppy Mills,poppy.mills@contoso.com,poppy.mills@contoso.com,Support Manager,5311d386-82ef-442d-b05f-cdcd215f8932,Operations,Australia,Contoso Corporation,OPS-SUPPORT,ziad.karimi,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
vanessa.santos@contoso.com,Vanessa Santos,f6ed0b91-988b-4137-924a-df03010e1eba,vanessa.santos@contoso.com,Vanessa,Santos,Network Engineer,IT,Full-Time,C39040,2017-05-05T14:02:39Z,Rio de Janeiro Office,Rio de Janeiro,Rio de Janeiro,Brazil,90862-641,Contoso Corporation,Technology,TECH-IT,True,Member,3/17/2019 7:19:22 PM,BR,pt-BR,,,,vanessa.santos@contoso.com,1,SMTP:vanessa.santos@contoso.com,0761a6be-3634-40de-9f54-a0eec1912c24,Regina Santos,regina.santos@contoso.com,regina.santos@contoso.com,IT Manager,0761a6be-3634-40de-9f54-a0eec1912c24,Technology,Brazil,Contoso Corporation,TECH-IT,vanessa.santos,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
hayato.nishimura@contoso.com,Hayato Nishimura,d50daa5d-83b9-4240-bf78-93e83fbd8a74,hayato.nishimura@contoso.com,Hayato,Nishimura,HR Coordinator,HR,Full-Time,EMP65489,2023-11-26T08:08:00Z,Osaka Office,Osaka,Osaka,Japan,337-7653,Contoso Corporation,Corporate,CORP-HR,True,Member,10/12/2025 11:24:00 PM,JP,ja-JP,,,,hayato.nishimura@contoso.com,1,SMTP:hayato.nishimura@contoso.com,a264b23f-a92f-496d-8e0f-557b0185fa01,Thomas Kirby,thomas.kirby@contoso.com,thomas.kirby@contoso.com,Senior HR Manager,a264b23f-a92f-496d-8e0f-557b0185fa01,Corporate,Japan,Contoso Corporation,CORP-HR,hayato.nishimura,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
vinicius.dias@contoso.com,Vinicius Dias,551d9281-e525-47bc-998f-690e5e832db1,vinicius.dias@contoso.com,Vinicius,Dias,Marketing Manager,Marketing,Full-Time,C52853,2021-09-02T08:59:17Z,Brasília Office,Brasília,Distrito Federal,Brazil,10849-750,Contoso Corporation,Revenue,REV-MKT,True,Member,3/5/2023 4:49:22 PM,BR,pt-BR,,,,vinicius.dias@contoso.com,1,SMTP:vinicius.dias@contoso.com,e8d3ae18-fd04-41f4-afd0-8809338716ea,Faith Anderson,faith.anderson@contoso.com,faith.anderson@contoso.com,Director of Marketing,e8d3ae18-fd04-41f4-afd0-8809338716ea,Revenue,Brazil,Contoso Corporation,REV-MKT,vinicius.dias,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
alice.whitfield@contoso.com,Alice Whitfield,774f2d03-a9e7-4755-a458-3d0cc8d07577,alice.whitfield@contoso.com,Alice,Whitfield,Technical Support,Support,Contractor,E46812,2024-07-13T20:22:04Z,São Paulo Office,São Paulo,São Paulo,Brazil,69862-651,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,3/17/2025 5:49:37 AM,BR,pt-BR,,,,,0,,fb78da47-0154-43e1-9998-436c17b066ba,Olivia Harris,olivia.harris@contoso.com,olivia.harris@contoso.com,Customer Success Manager,fb78da47-0154-43e1-9998-436c17b066ba,Operations,Brazil,Contoso Corporation,OPS-SUPPORT,alice.whitfield,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
shobha.agarwal@contoso.com,Shobha Agarwal,0dad87fc-33fa-47d0-bd7d-95d43dffaa74,shobha.agarwal@contoso.com,Shobha,Agarwal,Sales Manager,Sales,Full-Time,C46278,2025-03-03T04:05:42Z,Chennai Office,Chennai,Tamil Nadu,India,544593,Contoso Corporation,Revenue,REV-SALES,True,Member,4/5/2026 9:06:01 PM,IN,en-IN,,,,shobha.agarwal@contoso.com,1,SMTP:shobha.agarwal@contoso.com,bbdc3e9a-ec73-483f-946e-84e7cf1a5c29,Ting Jia,ting.jia@contoso.com,ting.jia@contoso.com,Regional Sales Director,bbdc3e9a-ec73-483f-946e-84e7cf1a5c29,Revenue,India,Contoso Corporation,REV-SALES,shobha.agarwal,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
kwangmin.nam@contoso.com,Kwangmin Nam,8b6f9b0e-9dc3-49dc-9c44-876d2ca25821,kwangmin.nam@contoso.com,Kwangmin,Nam,Support Specialist,Support,Full-Time,EMP40218,2020-07-18T06:48:05Z,Guangzhou Office,Guangzhou,Guangdong,China,291889,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,1/17/2021 9:13:38 PM,CN,zh-CN,,,,kwangmin.nam@contoso.com,1,SMTP:kwangmin.nam@contoso.com,ec09e6cc-6395-4d40-ac44-ebe64aea8f2f,Ning Pan,ning.pan@contoso.com,ning.pan@contoso.com,Support Manager,ec09e6cc-6395-4d40-ac44-ebe64aea8f2f,Operations,China,Contoso Corporation,OPS-SUPPORT,kwangmin.nam,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
rafael.melo@contoso.com,Rafael Melo,e840e70f-11eb-43da-a7b3-fa250457fa8e,rafael.melo@contoso.com,Rafael,Melo,HR Coordinator,HR,Full-Time,C53580,2023-01-28T20:42:27Z,Belo Horizonte Office,Belo Horizonte,Minas Gerais,Brazil,70992-762,Contoso Corporation,Corporate,CORP-HR,True,Member,3/20/2026 6:19:04 AM,BR,pt-BR,,,,rafael.melo@contoso.com,2,SMTP:rafael.melo@contoso.com; smtp:rafael.melo@contoso.com,f88ac3a3-0fa3-4dfc-b7cb-f0d01237d64a,Kyle Merton,kyle.r.merton@contoso.com,kyle.r.merton@contoso.com,Senior HR Manager,f88ac3a3-0fa3-4dfc-b7cb-f0d01237d64a,Corporate,Brazil,Contoso Corporation,CORP-HR,rafael.melo,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
shota.matsuda@contoso.com,Shota Matsuda,a0694c56-ac1e-4505-9f60-f4f0bf7e7a12,shota.matsuda@contoso.com,Shota,Matsuda,Customer Support,Support,Full-Time,E18526,2018-11-30T05:10:13Z,Nagoya Office,Nagoya,Aichi,Japan,705-5545,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,2/4/2021 8:08:20 PM,JP,ja-JP,,,,shota.matsuda@contoso.com,1,SMTP:shota.matsuda@contoso.com,a6c2368e-c8fb-4556-a39e-c5ceed95313e,Arjun Jain,arjun.jain@contoso.com,arjun.jain@contoso.com,Customer Success Manager,a6c2368e-c8fb-4556-a39e-c5ceed95313e,Operations,Japan,Contoso Corporation,OPS-SUPPORT,shota.matsuda,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
ziad.rashid@contoso.com,Ziad Rashid,e84b2225-a5c9-4a01-9762-bb925115ecbd,ziad.rashid@contoso.com,Ziad,Rashid,HR Generalist,HR,Full-Time,EMP77480,2025-05-03T09:17:14Z,Chicago Office,Chicago,Illinois,USA,12035,Contoso Corporation,Corporate,CORP-HR,True,Member,5/10/2025 10:49:03 PM,US,en-US,,,,ziad.rashid@contoso.com,2,SMTP:ziad.rashid@contoso.com; smtp:ziad.rashid@contoso.com,a264b23f-a92f-496d-8e0f-557b0185fa01,Thomas Kirby,thomas.kirby@contoso.com,thomas.kirby@contoso.com,Director of People,a264b23f-a92f-496d-8e0f-557b0185fa01,Corporate,United States,Contoso Corporation,CORP-HR,ziad.rashid,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
nikhil.reddy@contoso.com,Nikhil Reddy,5e671ffd-75c7-4839-8ce4-931a1a552cec,nikhil.reddy@contoso.com,Nikhil,Reddy,SEO Specialist,Marketing,Full-Time,C55324,2015-12-22T23:13:20Z,London Office,London,England,UK,N15 3MK,Contoso Corporation,Revenue,REV-MKT,True,Member,12/3/2019 9:03:27 AM,GB,en-GB,,,,nikhil.reddy@contoso.com,1,SMTP:nikhil.reddy@contoso.com,4af2dc6c-4dfd-426e-8522-6c33a546b68f,Rosa Ibarra,rosa.ibarra@contoso.com,rosa.ibarra@contoso.com,Marketing Manager,4af2dc6c-4dfd-426e-8522-6c33a546b68f,Revenue,United Kingdom,Contoso Corporation,REV-MKT,nikhil.reddy,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
sanjay.subramaniam@contoso.com,Sanjay Subramaniam,03bf38d6-48f3-4ddf-aeb4-e82cc51dc78c,sanjay.subramaniam@contoso.com,Sanjay,Subramaniam,Network Engineer,IT,Full-Time,EMP18334,2015-05-12T05:26:08Z,Chennai Office,Chennai,Tamil Nadu,India,750474,Contoso Corporation,Technology,TECH-IT,True,Member,3/9/2025 1:27:37 PM,IN,en-IN,,,,sanjay.subramaniam@contoso.com,2,SMTP:sanjay.subramaniam@contoso.com; smtp:sanjay.subramaniam@contoso.com,5bc2e20a-933e-4760-b5c0-fc0d7bcec54c,Liam Galloway,liam.r.galloway@contoso.com,liam.r.galloway@contoso.com,Senior IT Manager,5bc2e20a-933e-4760-b5c0-fc0d7bcec54c,Technology,India,Contoso Corporation,TECH-IT,sanjay.subramaniam,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
qing.yao@contoso.com,Qing Yao,c2a29edf-ad60-4512-a832-d744a22eea2e,qing.yao@contoso.com,Qing,Yao,Operations Coordinator,Operations,Full-Time,E15496,2021-07-21T03:14:28Z,Shenzhen Office,Shenzhen,Guangdong,China,374015,Contoso Corporation,Operations,OPS-CORE,True,Member,3/25/2024 6:31:24 PM,CN,zh-CN,,,,qing.yao@contoso.com,1,SMTP:qing.yao@contoso.com,7bf88aff-dfc8-480e-9901-b1fd6e219e1f,Xiang Jia,xiang.jia@contoso.com,xiang.jia@contoso.com,Operations Manager,7bf88aff-dfc8-480e-9901-b1fd6e219e1f,Operations,China,Contoso Corporation,OPS-CORE,qing.yao,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
amit.hegde@contoso.com,Amit Hegde,b30105f3-46d8-47c4-bfe6-3076b476804a,amit.hegde@contoso.com,Amit,Hegde,Technical Support,Support,Contractor,E72663,2021-06-09T10:25:18Z,Mumbai Office,Mumbai,Maharashtra,India,202454,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,11/29/2021 4:37:51 AM,IN,en-IN,,,,amit.hegde@contoso.com,1,SMTP:amit.hegde@contoso.com,f8279661-297d-4297-9877-ded4e4ff14d3,Chloe Fontaine,chloe.d.fontaine@contoso.com,chloe.d.fontaine@contoso.com,Support Manager,f8279661-297d-4297-9877-ded4e4ff14d3,Operations,India,Contoso Corporation,OPS-SUPPORT,amit.hegde,,,,,Microsoft_365_Copilot;SPE_E5,TRUE
lalit.talwar@contoso.com,Lalit Talwar,b9aeac4c-aa58-4187-b1f5-bdebda2f3fce,lalit.talwar@contoso.com,Lalit,Talwar,Operations Manager,Operations,Full-Time,EMP48827,2015-12-15T00:25:35Z,Manchester Office,Manchester,England,UK,N18 3PY,Contoso Corporation,Operations,OPS-CORE,True,Member,3/22/2023 5:16:06 AM,GB,en-GB,,,,lalit.talwar@contoso.com,1,SMTP:lalit.talwar@contoso.com,d3f2b635-fb19-47ac-acdd-55ad792fd6e2,Chiamaka Sow,chiamaka.sow@contoso.com,chiamaka.sow@contoso.com,Operations Manager,d3f2b635-fb19-47ac-acdd-55ad792fd6e2,Operations,United Kingdom,Contoso Corporation,OPS-CORE,lalit.talwar,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
adriana.fonseca@contoso.com,Adriana Fonseca,f4dbf125-8d18-4fdd-89f9-fd6a8e5bc8d2,adriana.fonseca@contoso.com,Adriana,Fonseca,SEO Specialist,Marketing,Part-Time,C29407,2023-08-18T17:47:15Z,São Paulo Office,São Paulo,São Paulo,Brazil,48710-769,Contoso Corporation,Revenue,REV-MKT,True,Member,7/2/2025 10:23:53 AM,BR,pt-BR,,,,adriana.fonseca@contoso.com,2,SMTP:adriana.fonseca@contoso.com; smtp:adriana.fonseca@contoso.com,e8d3ae18-fd04-41f4-afd0-8809338716ea,Faith Anderson,faith.anderson@contoso.com,faith.anderson@contoso.com,Director of Marketing,e8d3ae18-fd04-41f4-afd0-8809338716ea,Revenue,Brazil,Contoso Corporation,REV-MKT,adriana.fonseca,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
misaki.mori@contoso.com,Misaki Mori,51aae4ba-d058-41a6-9be6-5289941623a5,misaki.mori@contoso.com,Misaki,Mori,Financial Analyst,Finance,Full-Time,EMP11869,2025-06-14T18:08:30Z,Osaka Office,Osaka,Osaka,Japan,636-5718,Contoso Corporation,Corporate,CORP-FIN,True,Member,11/22/2025 8:14:38 PM,JP,ja-JP,,,,misaki.mori@contoso.com,1,SMTP:misaki.mori@contoso.com,8f8c7658-2430-48a8-ab67-e87f56b40b72,Sami Zeidan,sami.zeidan@contoso.com,sami.zeidan@contoso.com,Controller,8f8c7658-2430-48a8-ab67-e87f56b40b72,Corporate,Japan,Contoso Corporation,CORP-FIN,misaki.mori,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
zoe.ogden@contoso.com,Zoe Ogden,ca99a377-4020-499a-bc68-d8e187ef51bd,zoe.ogden@contoso.com,Zoe,Ogden,Sales Manager,Sales,Part-Time,E65497,2015-07-30T04:24:37Z,Sydney Office,Sydney,New South Wales,Australia,1944,Contoso Corporation,Revenue,REV-SALES,True,Member,12/25/2020 5:58:38 AM,AU,en-AU,,,,zoe.ogden@contoso.com,1,SMTP:zoe.ogden@contoso.com,a8d7e1b0-4eb4-41be-8500-857e25c21186,Mahesh Choudhury,mahesh.choudhury@contoso.com,mahesh.choudhury@contoso.com,Regional Sales Director,a8d7e1b0-4eb4-41be-8500-857e25c21186,Revenue,Australia,Contoso Corporation,REV-SALES,zoe.ogden,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
zhihao.t.xue@contoso.com,Zhihao Xue,7d0f0258-11fd-4544-885e-f71874d09db0,zhihao.t.xue@contoso.com,Zhihao,Xue,Marketing Manager,Marketing,Full-Time,E95129,2017-03-14T07:52:58Z,Beijing Office,Beijing,Beijing,China,254775,Contoso Corporation,Revenue,REV-MKT,True,Member,1/26/2018 9:01:06 AM,CN,zh-CN,,,,zhihao.t.xue@contoso.com,2,SMTP:zhihao.t.xue@contoso.com; smtp:zhihao.t.xue@contoso.com,7912434b-51bd-4d7f-bf66-9b3c9f2838ad,Bogdan Kowalski,bogdan.kowalski@contoso.com,bogdan.kowalski@contoso.com,Marketing Manager,7912434b-51bd-4d7f-bf66-9b3c9f2838ad,Revenue,China,Contoso Corporation,REV-MKT,zhihao.t.xue,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
sota.imai@contoso.com,Sota Imai,d8c7ed17-6bab-452f-8389-a15e3adea421,sota.imai@contoso.com,Sota,Imai,Operations Coordinator,Operations,Full-Time,E70920,2020-10-15T08:53:50Z,Shanghai Office,Shanghai,Shanghai,China,533895,Contoso Corporation,Operations,OPS-CORE,True,Member,8/9/2024 4:55:08 AM,CN,zh-CN,,,,sota.imai@contoso.com,1,SMTP:sota.imai@contoso.com,ef4fb58f-9f02-4b6b-8083-9387aa91ffbc,Luli Wan,luli.wan@contoso.com,luli.wan@contoso.com,Operations Manager,ef4fb58f-9f02-4b6b-8083-9387aa91ffbc,Operations,China,Contoso Corporation,OPS-CORE,sota.imai,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
cui.li@contoso.com,Cui Li,c5e65e12-67bd-4356-9219-47de58efcdbf,cui.li@contoso.com,Cui,Li,Logistics Manager,Operations,Contractor,EMP78485,2019-09-19T10:39:47Z,Berlin Office,Berlin,Berlin,Germany,71359,Contoso Corporation,Operations,OPS-CORE,True,Member,11/21/2021 10:04:31 PM,DE,de-DE,,,,cui.li@contoso.com,1,SMTP:cui.li@contoso.com,1ce0c0fc-d36a-45b1-a565-0a7b0f1f3b3b,Sienna Kelly,sienna.kelly@contoso.com,sienna.kelly@contoso.com,Senior Operations Manager,1ce0c0fc-d36a-45b1-a565-0a7b0f1f3b3b,Operations,Germany,Contoso Corporation,OPS-CORE,cui.li,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
